OrderID,CustomerID,CustomerName,Country,Category,OrderDate,Quantity,UnitPrice,PaymentMethod,TotalAmount
10962,9bc842e3-fcd1-43a0-828a-a03e5e9db47c,Christopher Jones,Canada,Biography,2024-02-20,2,39.53,Credit Card,79.06
10963,63fecab8-a08f-4c63-b653-3b97c3195a33,Kim Bell,Canada,Science,2025-02-16,1,24.47,Gift Card,24.47
10964,8cc81670-d3a7-49d3-a7ad-3af12aeaff2e,Heather Fernandez,Canada,Romance,2023-11-10,2,44.94,Credit Card,89.88
10965,8ced2d5d-4379-4f1c-816a-47ad35c8f998,Craig Salinas,Germany,Fiction,2023-05-30,3,41.38,Credit Card,124.14
10966,3492abcf-6938-4dd8-b17b-b519830080fc,Kelsey Cruz,USA,Fiction,2024-12-12,3,23.54,Credit Card,70.62
10967,27d26d0c-dc7a-45e6-85d9-c4d3866e8085,Kristen Thompson,USA,Romance,2024-07-15,4,27.89,Credit Card,111.56
10968,7a9ede9d-af6c-4716-8453-2d47f5a0cc24,Todd Garcia,UK,Science,2024-04-08,1,34.18,PayPal,34.18
10969,3ce02798-26a3-4a0d-944b-45a4660a3c58,Kevin Page,UK,Fiction,2024-03-05,2,28.02,Gift Card,56.04
10970,1bd8a01d-ae66-4964-a62e-922797fb450f,Nathan Johnston,USA,Non-Fiction,2023-08-14,2,23.36,Credit Card,46.72
10971,a1b0511a-ef87-4846-9d50-f0982e2f2252,Heidi Smith,Canada,Children,2024-11-27,4,50.59,Credit Card,202.36
10972,0721a813-9a45-4779-aafb-8006c94e5103,James Hopkins,Germany,Romance,2024-06-18,1,48.39,PayPal,48.39
10973,bcfc7e7f-556f-45ff-9987-8d2da1cd08f8,Roy Miller,USA,Fiction,2025-02-26,3,44.11,PayPal,132.33
10974,cea9e905-e0e4-4b32-8c14-1f2316954ee6,Cindy Moore,UK,Science,2023-08-26,1,17.4,Credit Card,17.4
10975,edab832d-2799-4565-998a-6a0c8bfc946c,Samuel Lopez,UK,History,2024-04-01,4,62.78,Bank Transfer,251.12
10976,8a3ec6a9-ca03-482e-a5a4-757d912ba8a6,Ebony Ramirez,Canada,Biography,2023-06-28,1,39.77,Gift Card,39.77
10977,d8eaea6e-6310-4d7f-a4c1-5b8185e2fbd7,Jessica Kim,Germany,Romance,2025-04-11,3,33.13,Credit Card,99.39
10978,1929a0e7-c32d-4294-88bd-4448a7d98c3e,Greg Hill,UK,Non-Fiction,2024-09-16,5,47.47,PayPal,237.35
10979,d0c34115-2241-44c0-845b-2a9582c016fa,Jacqueline Santos,Canada,History,2023-08-24,1,33.25,Credit Card,33.25
10980,d3d857db-a61b-4d5d-86cc-2bbacef4b59b,Mrs. Theresa Todd MD,UK,Romance,2024-11-22,5,5,Credit Card,25
10981,66dbb507-ea58-4411-81cd-8f3c7d0b57ce,George Joyce,UK,History,2024-12-29,1,38.96,PayPal,38.96
10982,d98d214f-c2ab-4876-b71b-d82d635589f4,Joy Wood,UK,Romance,2024-06-29,1,51.38,Credit Card,51.38
10983,df81ee4a-0961-4221-9892-d611f739b0d4,Tina Watson,Germany,Fantasy,2024-06-22,2,40.74,PayPal,81.48
10984,960d08d7-7466-4343-8c0d-20d91e50e261,Jennifer Huynh,Canada,Fiction,2023-09-06,2,7.08,Credit Card,14.16
10985,c7828c90-7b25-400e-b82d-9e0c21c7d06f,Rachael Rogers,USA,Fiction,2025-04-10,4,47.78,PayPal,191.12
10986,24dbc6d1-8e09-4b50-96e8-244525906585,Anna Gonzales,USA,Romance,2024-11-30,1,39.09,Credit Card,39.09
10987,e4ba28fc-9b50-4366-8da3-b59e633b35fd,Jasmine Moore,USA,Non-Fiction,2025-01-24,5,40.12,Credit Card,200.6
10988,e7c10651-465f-48be-b951-c0c73b20b43a,Jessica Macdonald,USA,Fiction,2024-12-17,1,12.14,Credit Card,12.14
10989,ee009e59-a9aa-4883-82e9-db99b4d94221,Brandon Mays,Germany,Non-Fiction,2024-03-06,1,26.69,PayPal,26.69
10990,4dc50fb3-a94e-4d31-afc8-e07dd97b47b6,Caitlin Donaldson,UK,Romance,2023-10-30,3,18.48,Bank Transfer,55.44
10991,ebdba48c-7441-4d13-a6f1-58909b8347fe,Beth Estes,UK,Fiction,2023-07-27,3,48.55,Credit Card,145.65
10992,50f15b8c-b6be-4014-be1b-b73f0bd515d8,Rebecca Rivera,UK,Science,2023-05-08,3,42.08,Credit Card,126.24
10993,53f17e12-7da7-4582-abb4-82c70b533a90,Kristy Mccarthy,Australia,Fiction,2024-11-11,3,25.53,Credit Card,76.59
10994,69ec8c8e-9d3b-4012-82d3-066f75d265de,James Sparks,Canada,Fiction,2024-07-07,1,23.75,PayPal,23.75
10995,bac770a4-c86e-4b62-84c0-a2e5dcbc8f64,Annette Stanley,Germany,Non-Fiction,2024-03-03,3,30.28,Bank Transfer,90.84
10996,f9733885-ff1d-4d34-b9ac-5f4bdd72b024,Debra Smith,Canada,Fiction,2024-11-28,1,39.34,Bank Transfer,39.34
10997,b0c5b8f2-5ab4-45ac-969c-16ba30e5f5eb,Molly Holmes,Germany,Romance,2024-06-20,4,48.33,Credit Card,193.32
10998,7ca170c6-cce4-494c-8365-a4ac7233060c,Alexis Alvarado,UK,Fantasy,2024-04-10,1,21.32,Gift Card,21.32
10999,19ffec0d-bd5f-4732-bc72-bab17137e5ec,Christopher Harrington,USA,Romance,2025-03-28,1,40.4,Credit Card,40.4
11000,ce2e2e2a-d701-497c-abba-1b17c414c913,Paige Sanders,UK,Fiction,2023-09-03,1,29.5,Gift Card,29.5
11001,37d02fb3-e13e-42b5-a617-9f06a87fce58,Louis Johnson,Canada,Children,2024-02-07,1,5,Gift Card,5
11002,571b8409-544b-4325-92a9-e05019a36ee8,Julie Weaver,USA,Fiction,2023-12-11,2,27.01,Credit Card,54.02
11003,d81ab7dc-ae6c-4993-8aee-eac9a1d2fc0f,Erin Johnston,UK,Non-Fiction,2023-05-29,1,41.03,Credit Card,41.03
11004,ad1624e1-70a2-4ad8-917b-9145c48383a4,Brian Hawkins,Canada,Children,2024-03-29,4,22.76,Credit Card,91.04
11005,2081a780-5b83-42ce-8861-4abbe7b28e4a,Dr. Matthew Mills MD,USA,History,2024-05-09,1,40.24,Credit Card,40.24
11006,7a7b1e66-8659-42dd-97f7-18dba4ca0318,Jermaine Green,Germany,Fiction,2024-12-10,3,45.47,Credit Card,136.41
11007,e08e7b53-aced-408c-9a7f-3ebd9e2c8d55,Melanie Henderson,UK,Non-Fiction,2024-11-13,5,52.31,PayPal,261.55
11008,461aeea8-843e-4994-b8ff-2d39bd38fafa,Mr. Frank Kennedy,Germany,Fantasy,2023-11-05,3,19.06,PayPal,57.18
11009,436eaced-47b8-495e-9279-9a25b5fe16c1,Kelly Jordan,UK,Non-Fiction,2024-06-14,1,52.63,Credit Card,52.63
11010,fb5ae35a-5e1d-42e2-8fa9-77fc0b7246e2,Ronald Nichols Jr.,Canada,Fantasy,2025-04-16,3,35.5,Credit Card,106.5
11011,1acbb1ba-3590-474c-8992-b69182546e92,Christopher Harris,Canada,Biography,2025-02-10,1,11.43,Bank Transfer,11.43
11012,105b2fdc-4fb5-41b3-938b-aaf1f8cbb96e,Tara Richardson,UK,Children,2024-06-07,2,31.38,Credit Card,62.76
11013,f373057b-7bbf-4c61-a344-7f1d4efe5cf1,Holly Salazar,India,Non-Fiction,2024-11-04,4,30.56,Gift Card,122.24
11014,b3997b7e-eb74-4d0d-a6c2-325b0d28f5e4,Andrea Callahan,USA,Romance,2024-11-28,3,26.91,PayPal,80.73
11015,efab64b5-2702-49a1-80a6-a43b1a3710ae,Donna Lyons,Germany,Fiction,2025-02-07,4,16.43,PayPal,65.72
11016,cb1451d0-a5ee-4681-ba4f-961d3a10fd0f,Teresa Ross,Germany,Non-Fiction,2023-06-19,1,38.58,Credit Card,38.58
11017,32cdc1d0-0c99-475b-99d0-1c72529cbc09,Kristin Davis,UK,Romance,2025-03-06,2,34.08,Credit Card,68.16
11018,71a7fdb6-fd90-4bcb-8927-2f04668d7b72,Margaret Miller,Germany,Non-Fiction,2025-03-15,5,26.74,PayPal,133.7
11019,c0036851-a0b6-4808-9305-482b1d240480,Patricia Henry,Canada,Fiction,2025-03-10,1,20.67,Bank Transfer,20.67
11020,c6c50ec4-ef34-4f0d-91b2-dd0f64bf4bff,Katherine Nelson,India,Science,2024-03-10,2,7.53,Bank Transfer,15.06
11021,be602590-131c-4dff-9a0b-aa3488a819dc,Kristin Flores DDS,UK,History,2025-02-22,1,58.21,Credit Card,58.21
11022,701ae861-a38c-4df1-9531-06900997ed80,Jennifer Jenkins,USA,Fiction,2024-05-21,1,31,Credit Card,31
11023,9e2f5c7f-7349-4aef-9f6a-056ae0dafc08,Matthew Dominguez,Germany,Non-Fiction,2023-08-18,2,46.91,Credit Card,93.82
11024,dfab7b0e-0dae-48ee-89a8-77747247d6f8,Eugene Johnson,Canada,Fiction,2025-04-15,2,51.74,Gift Card,103.48
11025,a38905fd-3b6c-4438-a462-36fae1ea3804,William Beltran,Canada,Non-Fiction,2023-05-01,4,50.58,Credit Card,202.32
11026,c7298c4e-cde6-4117-8d74-1facf938c93c,Donna Lopez,UK,Romance,2023-11-25,1,45.06,PayPal,45.06
11027,6d256249-5b6e-4edf-845a-bdcea0a7f916,Craig Valdez,USA,History,2023-10-07,5,38.37,Credit Card,191.85
11028,6979bafa-436e-4bb8-8abb-6f54832b3664,Leah Cooper,Canada,Science,2023-08-27,1,9.49,Gift Card,9.49
11029,cf699c98-9312-420c-b918-68e3f9f08c1c,Daniel Merritt,Australia,Fiction,2025-02-03,1,58.65,Credit Card,58.65
11030,c2e36a0a-ea3c-479f-8655-57aa4b1f2d17,Sabrina Marshall,USA,Fiction,2024-05-30,1,17.88,PayPal,17.88
11031,c5abb318-d1c4-4141-bb5d-f6cefd5b641a,Jay Werner,USA,Fiction,2023-07-03,1,57.39,PayPal,57.39
11032,6d61c2b7-db31-4c10-b9c2-d65b6c5aaa25,Mario Jackson,USA,Non-Fiction,2023-08-05,1,30.58,Credit Card,30.58
11033,058ac91f-d07c-4ff2-8c54-6b59f42ad9b5,Mark Brown,Canada,Fiction,2024-04-15,1,49.81,Credit Card,49.81
11034,f008a202-37ca-44f6-ae97-f8ce10ff2cbb,Philip Stokes,UK,Non-Fiction,2024-05-03,5,47.79,Gift Card,238.95
11035,7ad1ef02-51bd-438f-9cf7-ca7d227c85aa,Megan Lopez,Australia,Fiction,2023-10-09,2,40.42,PayPal,80.84
11036,818b4ed4-7fa4-48ff-8225-5b2c37f81f31,Brian Phillips,Germany,Romance,2023-07-19,2,40.33,PayPal,80.66
11037,1e786fa2-de5c-45a3-b553-f9c6a9729e19,Travis Williams,UK,Romance,2024-11-30,1,32.32,Bank Transfer,32.32
11038,7f8b4f9f-f1e5-4e88-9511-19685ae5afa6,James Lyons,USA,Science,2024-04-10,2,35.69,Credit Card,71.38
11039,eac04858-b4d7-4748-b3f8-33d35db58cdc,Thomas Thomas,Germany,Fiction,2024-11-30,1,35.58,Gift Card,35.58
11040,b40b858f-e8f6-4c81-99f6-a8932900b3a7,Caitlyn Bailey,Australia,Fantasy,2024-04-17,1,37.45,PayPal,37.45
11041,706e3f71-a99c-43da-a5b5-97c6ab5b2ca1,Rachel Dawson,UK,Biography,2023-12-08,5,33.01,PayPal,165.05
11042,64bc999b-8250-4470-9abd-edcf3bc80f65,Jeffery Wilson,UK,Fiction,2024-10-01,3,15.03,Credit Card,45.09
11043,be37d0e3-c626-425c-8f3f-57acf634100c,Keith Gates,Germany,History,2025-03-03,2,28.73,Bank Transfer,57.46
11044,22ff1be3-09a9-4688-b5ee-7e5b35583711,Mike Anderson,UK,Romance,2025-01-18,4,41.4,Credit Card,165.6
11045,54d861dc-16b6-44d3-9472-1f5f909f9248,Rebecca Williams,Canada,Children,2025-01-09,1,33,Credit Card,33
11046,b489593e-ebf8-4648-9e48-2c028f286cdb,Jacob Hill,UK,Non-Fiction,2025-02-25,3,35.15,Gift Card,105.45
11047,29e6c348-a47d-4a49-8de6-9711a9718b56,Alexis Hurley,USA,Children,2023-08-31,1,25.9,PayPal,25.9
11048,3a0505ee-3a0d-42a1-9257-5c4bfef540ca,Dr. David Morris II,Canada,Children,2024-09-30,4,43.6,Credit Card,174.4
11049,603bfb90-1729-4ea5-8cd2-6e062cd0196c,Jade Kramer,Canada,Non-Fiction,2024-04-30,1,44.37,Bank Transfer,44.37
11050,5f72fc44-bc83-4cb0-be1f-4ee7dac2e65c,Amy Hunter,USA,Fantasy,2024-06-12,4,5,Credit Card,20
11051,a077da25-58d2-4613-8ccc-288811a82fa7,Christina Robbins,USA,History,2024-08-04,2,11.61,Credit Card,23.22
11052,3f58282a-899c-4e9a-8119-1db3bd26551f,Brenda Green,USA,Fiction,2024-09-01,3,32.28,Credit Card,96.84
11053,6399839f-cc0e-4c1b-aecf-f11d954498b4,Jeremy Eaton,UK,Science,2024-12-08,2,42.53,PayPal,85.06
11054,e90ecbd3-7770-490e-b25d-2c850622a294,Kent Barnes,Australia,Science,2023-11-14,1,39.49,Bank Transfer,39.49
11055,cb720f38-4aa8-4839-8cc5-a9ec3511df3d,Edwin Griffin,India,Fiction,2023-09-17,1,32.92,Bank Transfer,32.92
11056,b58244ab-788f-4376-98b8-17d462618710,Angela Silva,Canada,Non-Fiction,2024-04-28,2,47.49,PayPal,94.98
11057,ba26dbc3-2d3b-4adc-a386-d673412dff6c,Terry Pitts,UK,Fantasy,2024-06-19,1,44.09,Gift Card,44.09
11058,a1d72be8-be35-4f18-986a-9f101f5121a6,Michael Mills,Germany,Science,2024-10-02,1,32.02,Gift Card,32.02
11059,488f39a6-8b76-411a-9b53-16a892826084,Amanda Fischer,USA,Fiction,2024-06-29,1,32.9,PayPal,32.9
11060,a08a6208-ebec-4b0a-9513-a64ba67a2cc7,Aaron Schwartz,UK,Fiction,2024-04-22,1,15.37,Gift Card,15.37
11061,ee906cfe-bda0-4104-848a-441e7cafb69b,Kimberly Page,Australia,Children,2023-08-25,4,36.51,Credit Card,146.04
11062,1d6a62d5-9c19-4073-add8-b2daec6092bb,Laura Hart DVM,USA,Children,2023-11-18,3,43.43,Credit Card,130.29
11063,00c08124-7123-4c83-904a-d7ea6cb8cc22,Randall Pugh MD,Germany,Non-Fiction,2023-08-08,1,24.18,Credit Card,24.18
11064,295c1fe4-f2c4-46f1-835c-5a0b5630033c,Benjamin Contreras,Australia,Science,2024-04-15,2,35.58,Credit Card,71.16
11065,837c9e63-13b1-429b-aa63-c44ee5c67b63,Elizabeth Thompson,USA,Fiction,2024-01-19,3,40.05,Bank Transfer,120.15
11066,9085f5b7-678c-4f93-9813-395caa1667b0,David Williams,USA,Fiction,2024-05-16,1,48.07,Gift Card,48.07
11067,d5897d69-a541-4b63-9261-d4df8d43830e,Lisa Robinson,USA,Children,2024-12-19,1,30.38,Credit Card,30.38
11068,ff99581d-e428-439a-8963-cfd4f15acfd2,Alex Lewis,Canada,Fiction,2023-06-24,3,22.08,Credit Card,66.24
11069,c3619cd3-c9a9-4afc-ba59-65601950528d,Matthew Baker,Canada,Fantasy,2023-11-20,1,29.95,Bank Transfer,29.95
11070,aaeadea2-4601-4e11-9678-8ff74cc317ef,Kevin Duarte,Canada,Fiction,2023-05-12,1,39.38,Gift Card,39.38
11071,e3ad0b6e-b2f4-48d5-a2f8-7a477ac15877,Ricardo Gross,USA,Science,2024-10-12,3,38.54,Credit Card,115.62
11072,415137cd-973e-4598-b48a-2d140efeae46,Alexander Lawrence,Germany,Non-Fiction,2024-02-13,1,11.93,Credit Card,11.93
11073,b1a9a576-3411-4ce8-8ffc-e678d13a785c,Michael Palmer,Canada,Non-Fiction,2024-01-02,4,29.93,Credit Card,119.72
11074,49ad5cbb-7322-4792-8f94-9b7d7ca26cba,Joshua Young,USA,Romance,2025-01-28,1,19.65,PayPal,19.65
11075,20e2da14-ff08-462c-bc66-d391069cd309,Allen Bryant,Canada,Children,2023-06-06,4,35.49,Gift Card,141.96
11076,dc0382e2-b80e-4079-8f74-12ff976bf9d7,Joshua Pierce,Canada,History,2024-11-05,3,40.37,Credit Card,121.11
11077,49e2b4f4-67b2-4af7-8938-3fb32018925e,Andrew Rivera,Canada,Children,2024-01-05,2,50.3,Credit Card,100.6
11078,3dca0875-ff36-4203-a30d-5097aa189a7d,Haley Clarke PhD,USA,Science,2024-06-20,2,53.88,Credit Card,107.76
11079,ef2a3540-c549-4a63-b387-3e37f899945f,Johnny Howard,USA,Romance,2023-04-29,1,42.45,PayPal,42.45
11080,6cbc9250-26cc-4f5a-8fd9-2fcf075708ff,Kimberly Mckinney,Australia,Science,2025-01-25,1,28.8,Bank Transfer,28.8
11081,590eb880-a269-43db-9a4d-407df634cd4f,Yvonne Davis,India,Science,2024-11-02,1,27.33,Gift Card,27.33
11082,0791e8ca-bfc5-4a33-aecd-8622f82066f8,Diana Arnold,Canada,Romance,2025-04-13,1,41.95,PayPal,41.95
11083,95cbe6a3-a553-47ea-b9db-b9fa933c3dec,Elizabeth Rios,Canada,Fantasy,2024-07-10,3,46.48,Gift Card,139.44
11084,2fea04d8-d1b5-40ec-b503-34d2626cae1a,Spencer Jackson,UK,Non-Fiction,2024-08-30,1,16.77,Credit Card,16.77
11085,304896aa-e404-4f1e-8ecd-f68c1dd7dcee,Joshua Waller,UK,Science,2024-02-04,2,70.78,Credit Card,141.56
11086,75ad919a-73d1-4a2b-a08a-626f6a65d16c,Robert Smith,Canada,Fiction,2023-10-06,2,41.41,Credit Card,82.82
11087,60a75fb5-bf0a-4f68-998b-64161f846af3,Tyler Davis,Germany,Non-Fiction,2023-07-15,4,47.59,Credit Card,190.36
11088,6f7d696b-69f2-4bec-aa5d-69d9fd6d361c,Sarah Graves,UK,Non-Fiction,2024-03-20,2,41.95,Bank Transfer,83.9
11089,23b989fa-0062-450e-93f5-27c1f3da1664,Mr. Ivan Meyers,Canada,Romance,2025-03-10,1,19.29,Bank Transfer,19.29
11090,64e76da1-bf21-4991-903e-19e9ff546b60,Rebecca Rocha,UK,Children,2023-12-10,2,28.38,Credit Card,56.76
11091,2c84740d-4723-4612-bd92-1577ea4f2cb7,Jennifer Leon,India,History,2024-03-30,2,23.37,Credit Card,46.74
11092,0835d895-ebf5-4cfa-b33b-b643cfb1dce1,Debra Johnson,Australia,Fiction,2023-05-29,4,9.67,Credit Card,38.68
11093,d699f908-d95a-417c-8b1e-7a8c2269d377,Michael Cochran,USA,Children,2024-02-07,2,16.64,PayPal,33.28
11094,b2ee47db-ae17-472b-a236-32f220c4ff5d,Mark Padilla,Canada,Fantasy,2024-08-09,1,61.39,Credit Card,61.39
11095,9d1ca8c6-44c7-4898-b85d-bb33fa95ce1c,Sandra Garcia DDS,Canada,Fiction,2025-03-19,4,31.76,Credit Card,127.04
11096,1286dfff-0a24-44f3-8b51-dc9996a0465b,James Singh,Canada,Fiction,2024-08-26,4,48.04,Gift Card,192.16
11097,b9a693ef-3571-4561-bd12-c52be64f17e3,Todd Ross,UK,Non-Fiction,2023-11-13,2,26.52,Bank Transfer,53.04
11098,8dc10914-6c62-4aa7-b8d1-aae8700e4b6d,Michelle Ortiz,Australia,History,2024-06-23,1,24.26,Credit Card,24.26
11099,7cfc206b-6bc5-45b3-a41f-58453880446d,James Nelson,UK,Children,2024-12-27,3,57.35,Credit Card,172.05
11100,04221ae9-bd88-4958-9e00-9ef45bab5aec,Albert Williams,India,Children,2024-06-27,2,32.24,Credit Card,64.48
11101,73cc8561-dd3f-4d3b-b96f-326618027280,Richard Jones,USA,Science,2025-02-20,1,31.64,Gift Card,31.64
11102,26540ba4-53d0-4823-9279-86469d40ae1a,Kevin Campbell,Germany,Non-Fiction,2025-03-28,2,38.95,Credit Card,77.9
11103,d072d994-46ad-4f26-8def-1085a2baec1a,Kevin Burgess,Australia,Romance,2024-04-19,1,44.49,Credit Card,44.49
11104,4b343a6f-463b-4894-9ecb-d35e6752aefb,April Cooper MD,Canada,Fiction,2024-01-10,3,26.98,Gift Card,80.94
11105,3617050a-2a09-4fde-9de5-62c306e308f5,Jeanette Hernandez,UK,Non-Fiction,2023-09-18,1,5,Credit Card,5
11106,59b7de4b-dbbc-4e37-86e0-90313eccd90a,Jennifer Martinez,USA,Science,2024-10-19,1,52.35,Credit Card,52.35
11107,d9f9b008-4dd5-4c39-b53a-531b100af3a9,Carrie Hill,Australia,Romance,2023-11-19,4,41.45,Bank Transfer,165.8
11108,6f2d0a1b-5c49-4fba-a870-6ff9653c669a,Mrs. Rachael Lara DDS,Canada,Romance,2023-05-20,1,21.76,Gift Card,21.76
11109,de598930-23de-4993-8ea2-afafe1b5eaf4,Scott Hudson,USA,History,2024-05-02,5,32.57,PayPal,162.85
11110,0d73b07e-d045-46d0-a07c-2248cf1ae19d,Thomas Parker,UK,Non-Fiction,2024-09-05,4,54.86,Credit Card,219.44
11111,3f0fac32-623c-42d1-8cb1-a2291c2bd267,Alan Ramos,UK,Fiction,2024-08-25,1,58.68,Gift Card,58.68
11112,612e1fcf-20d4-41ba-8069-60367d577db0,Monique Alvarez,USA,Fiction,2024-08-20,4,30.02,Credit Card,120.08
11113,95a57efe-914e-4f49-9105-1eba37dafdb6,Angela Graham,USA,Fantasy,2025-04-21,1,57.45,Credit Card,57.45
11114,bc2d2926-5b50-472b-801c-b5b4c84478ba,Douglas Hernandez,Canada,Fantasy,2023-10-07,1,35.01,Credit Card,35.01
11115,e4c4cc4c-61a2-4b14-a491-8bd2e79398c7,Dawn Farley,UK,Biography,2023-09-09,1,23.98,Bank Transfer,23.98
11116,5b23ccfe-55b9-403a-a23a-891d9cc259bc,Alexander Douglas,Germany,Fiction,2024-06-13,2,27.08,Bank Transfer,54.16
11117,a3ad0476-286f-456a-8207-eff89528688e,Sharon Sheppard,Germany,Children,2024-08-28,1,61.64,PayPal,61.64
11118,704cc8c3-af70-4ace-bc68-5f752ec5ee8a,Samantha Harper,Canada,Science,2023-12-09,5,43.69,Bank Transfer,218.45
11119,4340d816-e17c-4533-99ce-8b2660293a67,Alexandra Brown,Australia,History,2024-01-15,4,20.77,Credit Card,83.08
11120,9b9c72a2-4c73-4d60-97b9-fa71cfd83503,Connie Elliott,Canada,Science,2024-02-09,1,50.46,Credit Card,50.46
11121,ed632454-3761-46d8-86bd-49c70b83e34e,Brian Francis,UK,Romance,2025-01-22,1,51.05,Credit Card,51.05
11122,eb53b7a7-caf5-47b4-b7ff-c08adbba8812,Brenda Burns,USA,Non-Fiction,2024-06-17,1,28.77,Credit Card,28.77
11123,00a289d0-52c8-4b58-8c2d-c007d079759d,Steven Wade,Canada,Fiction,2024-05-24,1,42.01,Gift Card,42.01
11124,cd3473ed-be32-4b1a-adcc-6e66f90999a5,Bethany Anderson,UK,Fiction,2024-09-27,3,56.27,Credit Card,168.81
11125,ba860309-1044-4af3-97e0-dffa55a3453f,Rebecca Wolf,USA,Fiction,2024-07-11,3,17.59,Credit Card,52.77
11126,d4ed2401-3552-4fa3-ba90-a745b8d56915,Stephen Williams,UK,Non-Fiction,2023-10-22,2,7.83,PayPal,15.66
11127,4565e77f-f7f2-4d96-8823-bd8aefd18b7b,Samuel Bullock,Australia,Fiction,2023-08-12,3,24.89,Credit Card,74.67
11128,aeefc38e-ece4-4dd8-89de-4eebc78c7f0f,Heather Martin,Canada,Non-Fiction,2023-08-08,2,8.62,Credit Card,17.24
11129,663a80fd-8ca0-4958-a000-5105417d4986,Daniel Campbell,Canada,Science,2025-02-05,1,16.32,Credit Card,16.32
11130,888fdb71-2e39-434c-a403-b9a97b2a1997,Michele Steele,Germany,Fantasy,2024-06-03,2,52.14,PayPal,104.28
11131,929a097e-3a8b-4d91-8933-9adee91d6821,Jason Foster,Australia,Romance,2023-06-12,1,22.31,Bank Transfer,22.31
11132,c14988c8-7804-47be-8cfa-0607003402c6,Angela Mason,USA,Non-Fiction,2024-08-30,2,33.98,Gift Card,67.96
11133,10ec3c87-3bc1-4038-b4ea-6d5d3dbf4e1c,Brenda Knapp,Canada,Fiction,2025-03-28,2,45.88,Credit Card,91.76
11134,46a77fbe-5c77-4b87-acd6-b98840b05a6b,David Villa,UK,Fiction,2024-04-29,1,52.78,PayPal,52.78
11135,b21d1924-bd2a-4b9f-bb30-e92a60c2ad65,Mark Salazar MD,UK,Biography,2023-06-29,3,40.23,Credit Card,120.69
11136,7b7192b0-afc7-4dad-9fb0-ca70156cd780,John Kline,USA,Children,2025-02-01,1,5,Credit Card,5
11137,32ae5cb9-d457-4672-948b-e5484adb6da1,Jason Gray,Canada,Fiction,2023-05-20,1,34.22,PayPal,34.22
11138,1d4d08e7-17c1-49a5-9b8b-8ccd2618dd5d,James Walls,Germany,Romance,2024-06-22,2,46.52,PayPal,93.04
11139,969ec677-c81b-4f7d-b259-c52842be2d2d,Tracey Klein,UK,Non-Fiction,2023-09-15,1,37.51,Credit Card,37.51
11140,777042d2-845d-4425-86a6-d4ba753ebae7,Michael Garcia,India,Fantasy,2023-08-12,1,43.22,Credit Card,43.22
11141,36b22d4e-511a-4c95-92eb-13d196f300a4,Pamela Mueller,Australia,Non-Fiction,2025-04-18,2,24.91,Credit Card,49.82
11142,b02e1da7-dff6-4376-a24e-ae6510435959,Susan Lewis,Germany,Non-Fiction,2025-01-26,1,36.42,Credit Card,36.42
11143,954a29b9-0393-4535-8a1d-8a010211597b,Charles Rodriguez,USA,Children,2025-01-29,1,44.91,Credit Card,44.91
11144,70d91273-3e6d-4f97-8910-f373527db562,Dawn Gomez DDS,Australia,Fantasy,2024-06-19,2,56.38,Gift Card,112.76
11145,6cc7f157-6f79-4fc6-a68f-c9077edc2ce1,Diane Bolton,USA,Fantasy,2023-07-24,4,25.43,Credit Card,101.72
11146,0d40a2ea-31be-46d3-838a-8b8c1842192b,Brandi Torres,UK,Science,2024-07-05,3,25.1,Credit Card,75.3
11147,5fbce31d-cdec-445e-8741-0f48b2c80d8b,Alan Armstrong,Canada,Fiction,2023-11-17,1,58.74,Credit Card,58.74
11148,1993644b-0f4d-426e-8d35-8bc380863f67,Tony Williams,Canada,Non-Fiction,2023-06-05,1,29.94,Gift Card,29.94
11149,7afd04ce-8931-416a-b25b-9a6db91c3516,Ryan Garcia,Germany,Biography,2023-10-06,4,38.34,PayPal,153.36
11150,4fe08871-15f5-4aa0-be42-ee14f70c276c,Kristina Henderson,Germany,Science,2023-09-27,1,38.94,Credit Card,38.94
11151,53172e89-1595-4106-9511-6c5f34c4f6ad,Edward Perkins,USA,Romance,2023-11-08,3,34.93,Credit Card,104.79
11152,400b2ed1-109e-49c3-b035-a81d1793d050,Maxwell Herrera,UK,Non-Fiction,2024-07-07,1,64.14,Gift Card,64.14
11153,88eca10b-7b3b-4a78-aee1-e14b3a95416f,Jason Harris,Canada,Children,2024-10-16,1,31.56,Credit Card,31.56
11154,1a983011-a19d-4b96-abbb-87e0699d0f72,Paul Johnson,Canada,Non-Fiction,2024-04-29,4,46.86,Credit Card,187.44
11155,7c62f997-03c8-432f-8cd9-1ab2f1fe6e7c,Joshua Cannon,Australia,History,2024-04-12,1,28.74,Credit Card,28.74
11156,8c7dacfa-13de-487a-8c6a-b706cc6606e7,Joshua Jimenez,Canada,Fantasy,2024-01-26,2,62.98,Bank Transfer,125.96
11157,9d79c79e-0b9b-49e4-98e9-d1fd74c377c5,Steven Rivera,Germany,Children,2024-08-30,1,22.68,Credit Card,22.68
11158,8645fe26-a180-48d5-a7c7-955eabe01571,Tina Duarte,USA,Children,2024-08-25,3,44.28,Credit Card,132.84
11159,20fde180-4d1a-4053-ac59-c38c51f0fe1d,Victor Rodriguez,UK,Non-Fiction,2024-08-13,3,5,PayPal,15
11160,d6c56584-7442-4e4a-82cf-fc0f54a6b09a,Vanessa Johnson,UK,Fiction,2024-12-28,1,30.6,PayPal,30.6
